step,ep,score(50),best,loss,eps
232000,2661,5.9,28,0.36758151691406965,0.01
234000,2664,5.92,28,0.5753023567702621,0.01
236000,2666,6.02,28,0.5798721099831163,0.01
238000,2672,6.1,28,0.531718788575381,0.01
240000,2673,6.08,28,0.3932043168134987,0.01
242000,2673,6.08,28,0.3694328369107097,0.01
244000,2674,6.74,33,0.42343756881542505,0.01
246000,2676,6.62,33,0.37526348197832704,0.01
248000,2680,6.72,33,0.24302004740107805,0.01
250000,2682,6.9,33,0.41934340389445424,0.01
252000,2685,6.32,33,0.16531705819536,0.01
254000,2690,5.48,33,0.31782792227342727,0.01
256000,2693,5.02,33,0.2721724110515788,0.01
258000,2697,5.16,33,0.4788527432922274,0.01
260000,2705,4.94,33,0.2873550260066986,0.01
262000,2710,4.6,33,0.4574649555282667,0.01
264000,2714,4.62,33,0.260754402289167,0.01
266000,2716,4.82,33,0.26253482373431325,0.01
268000,2716,4.82,33,0.4079141955124214,0.01
270000,2717,5.12,33,0.27034766840748486,0.01
272000,2722,5.24,33,0.3733588817482814,0.01
274000,2727,4.12,33,0.3267629939038306,0.01
276000,2730,4.22,33,0.44168456653133037,0.01
278000,2733,4.0,33,0.7971354388352484,0.01
280000,2738,3.84,33,0.5053896562522278,0.01
282000,2743,3.84,33,0.5188747947337106,0.01
284000,2746,3.9,33,0.5187000885861925,0.01
286000,2749,4.08,33,0.4980431568482891,0.01
288000,2755,4.2,33,0.34115205773618074,0.01
290000,2759,4.18,33,0.4518338013906032,0.01
292000,2765,4.06,33,0.42403362176846715,0.01
294000,2772,3.06,33,0.3655370065290481,0.01
296000,2778,2.96,33,0.32457209140993654,0.01
298000,2781,2.96,33,0.45715289629995826,0.01
300000,2788,2.54,33,0.42199742087628694,0.01
302000,2788,2.54,33,0.47729077450931073,0.01
304000,2791,3.08,33,0.5179941145516932,0.01
306000,2794,3.18,33,0.3331519959727302,0.01
308000,2797,2.98,33,0.26426872265525164,0.01
310000,2803,3.16,33,0.37951696638250726,0.01
312000,2807,3.16,33,0.4056246289983392,0.01
314000,2812,3.12,33,0.2683692663954571,0.01
316000,2820,3.02,33,0.4581165147945285,0.01
318000,2825,3.2,33,0.557754222615622,0.01
320000,2830,3.04,33,0.2502164608077146,0.01
322000,2838,3.02,33,0.38319856899324806,0.01
324000,2840,2.66,33,0.4648884351924062,0.01
326000,2842,2.78,33,0.7242183754313737,0.01
328000,2846,2.74,33,0.43995141013525424,0.01
330000,2849,2.76,33,0.38782962687779216,0.01
332000,2852,2.96,33,0.5180447018845007,0.01
334000,2857,2.86,33,0.40053904050029815,0.01
336000,2860,3.04,33,0.4688616646267474,0.01
338000,2862,3.32,33,0.3565591669641435,0.01
340000,2865,3.6,33,0.5726913425559178,0.01
342000,2871,3.58,33,0.724117539441213,0.01
344000,2878,3.54,33,0.43884007445070894,0.01
346000,2881,3.7,33,0.39197318042162804,0.01
348000,2882,3.86,33,0.6265616673557087,0.01
350000,2885,4.2,33,0.6421943264175206,0.01
352000,2890,4.14,33,0.5552720280131325,0.01
354000,2893,3.78,33,0.6177066378481686,0.01
356000,2899,3.78,33,0.5136176787037402,0.01
358000,2901,3.86,33,0.38656234487891195,0.01
360000,2904,3.78,33,0.5057418472226709,0.01
362000,2905,4.26,33,0.504365425631404,0.01
364000,2911,3.82,33,0.5561075964709744,0.01
366000,2915,3.62,33,0.36865918441209944,0.01
368000,2919,3.9,33,0.34260242242366074,0.01
370000,2920,4.0,33,0.6471668298356235,0.01
372000,2926,4.32,33,0.7952978571131826,0.01
374000,2935,3.56,33,0.7873376509314403,0.01
376000,2944,2.94,33,0.48232745062094184,0.01
378000,2961,1.62,33,0.45034978684503585,0.01
380000,2964,1.64,33,0.8549621807271615,0.01
382000,2967,1.46,33,0.6588921581255271,0.01
384000,2976,1.2,33,0.9073127232259139,0.01
386000,2982,1.2,33,0.6478643599431961,0.01
