step,ep,score(50),best,loss,eps
166000,2450,2.7,13,0.25465053303167223,0.01
168000,2452,2.84,13,0.270207149554044,0.01
170000,2454,2.9,13,0.2779230839200318,0.01
172000,2457,3.24,14,0.32863156525418163,0.01
174000,2457,3.24,14,0.29233765214681623,0.01
176000,2461,3.48,22,0.31126524178311227,0.01
178000,2463,3.54,22,0.2597207346186042,0.01
180000,2463,3.54,22,0.26380627423524855,0.01
182000,2465,4.34,38,0.2997535349614918,0.01
184000,2466,4.64,38,0.25686789890751244,0.01
186000,2467,4.82,38,0.27513610070571304,0.01
188000,2469,5.06,38,0.24937426136806606,0.01
190000,2470,5.54,38,0.24634362660348416,0.01
192000,2473,5.88,38,0.23789491644129157,0.01
194000,2475,6.18,38,0.25128630360588433,0.01
196000,2478,6.38,38,0.2329869992285967,0.01
198000,2481,6.34,38,0.22181843858212233,0.01
200000,2484,6.6,38,0.23822209555655718,0.01
202000,2485,6.52,38,0.25265924067236484,0.01
204000,2485,6.52,38,0.23269355443306267,0.01
206000,2485,6.52,38,0.2189059203863144,0.01
208000,2487,7.6,55,0.22914837550371886,0.01
210000,2490,7.92,55,0.220083507373929,0.01
212000,2495,7.82,55,0.2395204978249967,0.01
214000,2496,8.06,55,0.20116048246622087,0.01
216000,2498,8.42,55,0.21067254385910927,0.01
218000,2501,8.34,55,0.22816683555021883,0.01
220000,2504,8.44,55,0.24813752497546374,0.01
222000,2509,7.7,55,0.23076414680108429,0.01
224000,2510,7.68,55,0.22637170639820398,0.01
226000,2512,8.06,55,0.229810961605981,0.01
228000,2515,7.44,55,0.20866587332449854,0.01
230000,2520,6.32,55,0.2099773068819195,0.01
232000,2523,6.42,55,0.18724761323072017,0.01
234000,2528,6.0,55,0.25249153615906833,0.01
236000,2528,6.0,55,0.23857612079940738,0.01
238000,2531,6.28,55,0.25985186974518,0.01
240000,2533,6.16,55,0.23709969617426396,0.01
242000,2534,6.42,55,0.2814808056969196,0.01
244000,2534,6.42,55,0.2583589600771666,0.01
246000,2535,7.18,55,0.24293508904520422,0.01
248000,2536,6.38,55,0.23684450646862387,0.01
250000,2536,6.38,55,0.21033934031613172,0.01
252000,2536,6.38,55,0.20078536410350353,0.01
254000,2538,7.34,55,0.18733789829537273,0.01
256000,2540,7.34,55,0.23477818470448256,0.01
258000,2540,7.34,55,0.19478693472221495,0.01
260000,2540,7.34,55,0.21509717377834023,0.01
262000,2544,8.34,55,0.2315243651624769,0.01
264000,2545,8.76,55,0.1982887073699385,0.01
266000,2546,8.74,55,0.1790233264118433,0.01
268000,2548,8.48,55,0.1940160831157118,0.01
270000,2554,8.22,55,0.1773194959689863,0.01
272000,2557,8.34,55,0.18115195903927087,0.01
274000,2561,8.04,55,0.193018183412496,0.01
276000,2565,7.96,55,0.16919217464514077,0.01
278000,2567,7.86,55,0.1865134865185246,0.01
280000,2569,8.38,55,0.16774308606050908,0.01
282000,2576,7.94,55,0.18986219640355556,0.01
284000,2579,7.46,55,0.1981099194288254,0.01
286000,2580,7.72,55,0.1635785318678245,0.01
288000,2582,8.0,55,0.17698675566352903,0.01
290000,2586,6.88,55,0.1790465122833848,0.01
292000,2588,5.94,55,0.17628172881901263,0.01
294000,2590,6.0,55,0.17125831674318762,0.01
296000,2592,5.2,55,0.16835303727537393,0.01
298000,2594,5.62,55,0.14994592415634542,0.01
300000,2598,4.94,55,0.16130568681284785,0.01
302000,2600,5.12,55,0.15620681060943753,0.01
304000,2600,5.12,55,0.14151535567827522,0.01
306000,2604,5.64,55,0.13156318793073296,0.01
308000,2609,5.28,55,0.14512759677134454,0.01
310000,2611,5.46,55,0.1639651888096705,0.01
312000,2616,5.44,55,0.12055908585432917,0.01
314000,2621,5.02,55,0.16600032065529377,0.01
316000,2622,5.3,55,0.15877467196434736,0.01
318000,2627,5.54,55,0.17447568519972265,0.01
320000,2632,4.92,55,0.15282540404703468,0.01
322000,2634,5.18,55,0.13870562409982085,0.01
324000,2638,4.94,55,0.1926300313603133,0.01
326000,2643,4.34,55,0.18999531076522544,0.01
328000,2645,4.44,55,0.1824500049557537,0.01
330000,2648,4.46,55,0.18685326945502312,0.01
332000,2649,4.18,55,0.17239810394123198,0.01
334000,2653,4.28,55,0.18903091721702367,0.01
336000,2656,4.3,55,0.15641123777255417,0.01
338000,2660,4.24,55,0.1886941563151777,0.01
340000,2662,4.24,55,0.1407171992585063,0.01
342000,2665,4.52,55,0.17256354958051814,0.01
344000,2666,4.7,55,0.1542096111085266,0.01
346000,2672,4.58,55,0.17277962654829027,0.01
348000,2676,4.56,55,0.158874627687037,0.01
350000,2681,4.6,55,0.1812848217971623,0.01
352000,2687,4.32,55,0.19040706422179937,0.01
354000,2690,4.44,55,0.19062312782742083,0.01
356000,2694,4.22,55,0.1700600533746183,0.01
358000,2697,4.24,55,0.176658894168213,0.01
360000,2698,4.66,55,0.18109233079012482,0.01
362000,2703,4.2,55,0.19721036629751323,0.01
364000,2707,4.12,55,0.1810272670350969,0.01
366000,2712,3.98,55,0.1546880635432899,0.01
368000,2717,3.4,55,0.18056713353842496,0.01
370000,2717,3.4,55,0.18309370629489422,0.01
372000,2719,3.88,55,0.18314520607702434,0.01
374000,2722,4.16,55,0.1981163912359625,0.01
376000,2725,4.14,55,0.19683665285818278,0.01
378000,2730,4.24,55,0.21053756839595736,0.01
380000,2733,4.36,55,0.19493293406441808,0.01
382000,2736,4.54,55,0.17093750201165675,0.01
