step,ep,score(50),best,loss,eps
470000,3076,2.62,43,0.7236643387703225,0.01
472000,3080,2.62,43,0.7803660786990076,0.01
474000,3086,2.5,43,1.1028718740679324,0.01
476000,3093,1.72,43,0.8187467539310456,0.01
478000,3097,1.66,43,0.6978010905301198,0.01
480000,3102,1.82,43,1.1355425444291904,0.01
482000,3106,1.9,43,1.0485094128921628,0.01
484000,3119,1.76,43,1.3276538380188867,0.01
486000,3125,1.9,43,0.952156173218973,0.01
488000,3132,1.72,43,1.2034602257749065,0.01
490000,3137,1.86,43,0.9770250091608613,0.01
492000,3140,2.0,43,0.9766134543903172,0.01
494000,3144,2.22,43,1.0416769255790859,0.01
496000,3148,2.06,43,1.2985970398969948,0.01
498000,3150,2.24,43,1.1881025391910225,0.01
500000,3152,2.6,43,0.8457574501447379,0.01
502000,3156,2.66,43,1.29254685013555,0.01
504000,3160,2.84,43,0.7420944305695594,0.01
506000,3163,3.16,43,1.0145282143540681,0.01
508000,3166,3.32,43,0.6562278252607211,0.01
510000,3172,3.58,43,1.0513744336459785,0.01
512000,3177,3.7,43,1.1964314708765595,0.01
514000,3180,3.94,43,1.0408576663210989,0.01
516000,3183,3.94,43,1.034098379444331,0.01
518000,3187,3.94,43,1.482188766170293,0.01
520000,3192,3.98,43,1.2158335786871612,0.01
522000,3195,3.88,43,1.1311099482513964,0.01
524000,3199,3.9,43,1.1201104641705752,0.01
526000,3203,3.54,43,0.8857948717521503,0.01
528000,3204,3.56,43,0.8176506586465985,0.01
530000,3211,3.6,43,1.119001876558177,0.01
532000,3214,3.4,43,1.3032021720660851,0.01
534000,3218,3.5,43,0.9891890984028577,0.01
536000,3219,3.68,43,1.1688162191119045,0.01
538000,3219,3.68,43,0.7727024420257658,0.01
540000,3221,4.42,44,0.9340024298895151,0.01
542000,3224,4.7,44,1.094334723772481,0.01
544000,3227,4.66,44,1.1598754302691667,0.01
546000,3229,5.08,44,1.0946315181814135,0.01
548000,3231,4.92,44,0.9811261258646846,0.01
550000,3233,5.2,44,0.45009963479824366,0.01
552000,3234,5.1,44,1.0720783980377018,0.01
554000,3235,5.58,44,0.8951300213905051,0.01
556000,3237,5.84,44,0.9016913325665519,0.01
558000,3240,6.02,44,1.1239899305952712,0.01
560000,3242,6.26,44,0.957818873054348,0.01
562000,3245,6.12,44,1.0539393717702479,0.01
564000,3248,6.38,44,0.8719479115027934,0.01
566000,3249,6.7,44,0.830161540582776,0.01
568000,3250,6.62,44,0.9123346440400928,0.01
570000,3252,7.04,44,1.2275313560385257,0.01
572000,3254,7.4,44,0.6322895694617182,0.01
574000,3255,7.22,44,0.8272652754373848,0.01
576000,3257,7.52,44,0.6455810304544866,0.01
578000,3258,8.04,44,0.9091820954717695,0.01
580000,3260,8.12,44,0.782450108199846,0.01
582000,3262,8.46,44,0.6490560610545799,0.01
584000,3267,8.36,44,0.8109345505014062,0.01
586000,3268,8.34,44,0.7952375449705869,0.01
588000,3269,8.8,44,0.7585452835960314,0.01
590000,3273,7.98,44,1.0965756080579012,0.01
592000,3274,8.2,44,0.6991226643975824,0.01
594000,3276,8.34,44,1.1739187095128,0.01
596000,3278,8.52,44,0.8709394856961444,0.01
598000,3283,7.9,44,0.7501207575714216,0.01
600000,3286,7.32,44,1.111457561426796,0.01
602000,3289,7.26,44,0.6299781582737342,0.01
604000,3292,7.2,44,0.7498865425866097,0.01
606000,3295,7.32,44,0.4935172120667994,0.01
608000,3297,7.32,44,0.7504695661365985,0.01
610000,3298,7.56,44,0.8853178966417908,0.01
612000,3303,6.58,44,0.7707540436275303,0.01
614000,3310,5.56,44,0.876046062959358,0.01
616000,3317,5.0,44,0.46969818585086615,0.01
618000,3326,3.74,44,0.6760538374399766,0.01
620000,3332,3.28,44,0.7375426945695653,0.01
622000,3351,1.24,44,0.9744263904541731,0.01
624000,3359,1.08,44,0.7801419561379589,0.01
626000,3365,1.14,44,0.9941315695387312,0.01
628000,3373,1.14,44,1.0132083396194502,0.01
630000,3375,1.34,44,1.3596266539674253,0.01
632000,3379,1.58,44,0.8014124409854412,0.01
634000,3385,1.5,44,1.0367580616893246,0.01
636000,3390,1.86,44,0.9626894854474812,0.01
638000,3401,1.92,44,0.9255314795393497,0.01
640000,3416,1.5,44,1.3317417406989263,0.01
642000,3430,0.68,44,1.147361567518674,0.01
644000,3438,0.5,44,1.0639901004359127,0.01
646000,3446,0.6,44,1.641005398016423,0.01
648000,3450,0.74,44,1.0861242383066565,0.01
650000,3455,1.0,44,1.074744671289809,0.01
652000,3465,1.08,44,1.1084696422843263,0.01
654000,3470,1.34,44,1.4426542955357582,0.01
656000,3476,1.56,44,1.4082372593227774,0.01
658000,3479,1.66,44,2.004307750761509,0.01
660000,3484,1.98,44,1.250227076895535,0.01
